source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[age]	characteristics[sex]	characteristics[strain or breed]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[material type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[fractionation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	factor value[organism]
oryzias_latipes_olf-136_b1	Oryzias latipes	fin	not available	normal	not available	not available	not available	not available	OLF-136	CVCL_3766	cell line	1	oryzias_latipes_olf-136_b1_F1	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	1	1	20181201_QX1_JoMu_SA_Easy12-7_uPAC_500ng_MedakaiRT_fraction1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Oryzias latipes;AC=NCBITaxon:8090
oryzias_latipes_olf-136_b1	Oryzias latipes	fin	not available	normal	not available	not available	not available	not available	OLF-136	CVCL_3766	cell line	1	oryzias_latipes_olf-136_b1_F2	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	2	1	20181201_QX1_JoMu_SA_Easy12-7_uPAC_500ng_MedakaiRT_fraction2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Oryzias latipes;AC=NCBITaxon:8090
oryzias_latipes_olf-136_b1	Oryzias latipes	fin	not available	normal	not available	not available	not available	not available	OLF-136	CVCL_3766	cell line	1	oryzias_latipes_olf-136_b1_F3	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	3	1	20181201_QX1_JoMu_SA_Easy12-7_uPAC_500ng_MedakaiRT_fraction3.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Oryzias latipes;AC=NCBITaxon:8090
oryzias_latipes_olf-136_b1	Oryzias latipes	fin	not available	normal	not available	not available	not available	not available	OLF-136	CVCL_3766	cell line	1	oryzias_latipes_olf-136_b1_F4	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	4	1	20181201_QX1_JoMu_SA_Easy12-7_uPAC_500ng_MedakaiRT_fraction4.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Oryzias latipes;AC=NCBITaxon:8090
oryzias_latipes_olf-136_b1	Oryzias latipes	fin	not available	normal	not available	not available	not available	not available	OLF-136	CVCL_3766	cell line	1	oryzias_latipes_olf-136_b1_F5	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	5	1	20181201_QX1_JoMu_SA_Easy12-7_uPAC_500ng_MedakaiRT_fraction5.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Oryzias latipes;AC=NCBITaxon:8090
oryzias_latipes_olf-136_b1	Oryzias latipes	fin	not available	normal	not available	not available	not available	not available	OLF-136	CVCL_3766	cell line	1	oryzias_latipes_olf-136_b1_F6	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	6	1	20181201_QX1_JoMu_SA_Easy12-7_uPAC_500ng_MedakaiRT_fraction6.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Oryzias latipes;AC=NCBITaxon:8090
oryzias_latipes_olf-136_b1	Oryzias latipes	fin	not available	normal	not available	not available	not available	not available	OLF-136	CVCL_3766	cell line	1	oryzias_latipes_olf-136_b1_F7	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	7	1	20181201_QX1_JoMu_SA_Easy12-7_uPAC_500ng_MedakaiRT_fraction7.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Oryzias latipes;AC=NCBITaxon:8090
oryzias_latipes_olf-136_b1	Oryzias latipes	fin	not available	normal	not available	not available	not available	not available	OLF-136	CVCL_3766	cell line	1	oryzias_latipes_olf-136_b1_F8	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	8	1	20181201_QX1_JoMu_SA_Easy12-7_uPAC_500ng_MedakaiRT_fraction8.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Oryzias latipes;AC=NCBITaxon:8090
rattus_norvegicus_pc-12_b1	Rattus norvegicus	adrenal gland	not available	pheochromocytoma	not available	not available	not available	not available	PC-12	CVCL_0481	cell line	1	rattus_norvegicus_pc-12_b1_F1	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	1	1	20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_RatiRT_fraction1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Rattus norvegicus;AC=NCBITaxon:10116
rattus_norvegicus_pc-12_b1	Rattus norvegicus	adrenal gland	not available	pheochromocytoma	not available	not available	not available	not available	PC-12	CVCL_0481	cell line	1	rattus_norvegicus_pc-12_b1_F2	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	2	1	20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_RatiRT_fraction2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Rattus norvegicus;AC=NCBITaxon:10116
rattus_norvegicus_pc-12_b1	Rattus norvegicus	adrenal gland	not available	pheochromocytoma	not available	not available	not available	not available	PC-12	CVCL_0481	cell line	1	rattus_norvegicus_pc-12_b1_F3	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	3	1	20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_RatiRT_fraction3.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Rattus norvegicus;AC=NCBITaxon:10116
rattus_norvegicus_pc-12_b1	Rattus norvegicus	adrenal gland	not available	pheochromocytoma	not available	not available	not available	not available	PC-12	CVCL_0481	cell line	1	rattus_norvegicus_pc-12_b1_F4	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	4	1	20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_RatiRT_fraction4.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Rattus norvegicus;AC=NCBITaxon:10116
rattus_norvegicus_pc-12_b1	Rattus norvegicus	adrenal gland	not available	pheochromocytoma	not available	not available	not available	not available	PC-12	CVCL_0481	cell line	1	rattus_norvegicus_pc-12_b1_F5	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	5	1	20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_RatiRT_fraction5.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Rattus norvegicus;AC=NCBITaxon:10116
rattus_norvegicus_pc-12_b1	Rattus norvegicus	adrenal gland	not available	pheochromocytoma	not available	not available	not available	not available	PC-12	CVCL_0481	cell line	1	rattus_norvegicus_pc-12_b1_F6	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	6	1	20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_RatiRT_fraction6.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Rattus norvegicus;AC=NCBITaxon:10116
rattus_norvegicus_pc-12_b1	Rattus norvegicus	adrenal gland	not available	pheochromocytoma	not available	not available	not available	not available	PC-12	CVCL_0481	cell line	1	rattus_norvegicus_pc-12_b1_F7	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	7	1	20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_RatiRT_fraction7.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Rattus norvegicus;AC=NCBITaxon:10116
rattus_norvegicus_pc-12_b1	Rattus norvegicus	adrenal gland	not available	pheochromocytoma	not available	not available	not available	not available	PC-12	CVCL_0481	cell line	1	rattus_norvegicus_pc-12_b1_F8	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	8	1	20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_RatiRT_fraction8.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Rattus norvegicus;AC=NCBITaxon:10116
sus_scrofa_llc-pk1_b1	Sus scrofa	kidney	epithelial cell	normal	not available	not available	not available	not available	LLC-PK1	CVCL_0391	cell line	1	sus_scrofa_llc-pk1_b1_F1	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	1	1	20181202_QX1_JoMu_SA_Easy12-7_uPAC_500ng_PigiRT_fraction1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Sus scrofa;AC=NCBITaxon:9823
sus_scrofa_llc-pk1_b1	Sus scrofa	kidney	epithelial cell	normal	not available	not available	not available	not available	LLC-PK1	CVCL_0391	cell line	1	sus_scrofa_llc-pk1_b1_F2	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	2	1	20181202_QX1_JoMu_SA_Easy12-7_uPAC_500ng_PigiRT_fraction2_181204105102.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Sus scrofa;AC=NCBITaxon:9823
sus_scrofa_llc-pk1_b1	Sus scrofa	kidney	epithelial cell	normal	not available	not available	not available	not available	LLC-PK1	CVCL_0391	cell line	1	sus_scrofa_llc-pk1_b1_F3	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	3	1	20181202_QX1_JoMu_SA_Easy12-7_uPAC_500ng_PigiRT_fraction3.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Sus scrofa;AC=NCBITaxon:9823
sus_scrofa_llc-pk1_b1	Sus scrofa	kidney	epithelial cell	normal	not available	not available	not available	not available	LLC-PK1	CVCL_0391	cell line	1	sus_scrofa_llc-pk1_b1_F4	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	4	1	20181202_QX1_JoMu_SA_Easy12-7_uPAC_500ng_PigiRT_fraction4.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Sus scrofa;AC=NCBITaxon:9823
sus_scrofa_llc-pk1_b1	Sus scrofa	kidney	epithelial cell	normal	not available	not available	not available	not available	LLC-PK1	CVCL_0391	cell line	1	sus_scrofa_llc-pk1_b1_F5	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	5	1	20181202_QX1_JoMu_SA_Easy12-7_uPAC_500ng_PigiRT_fraction5.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Sus scrofa;AC=NCBITaxon:9823
sus_scrofa_llc-pk1_b1	Sus scrofa	kidney	epithelial cell	normal	not available	not available	not available	not available	LLC-PK1	CVCL_0391	cell line	1	sus_scrofa_llc-pk1_b1_F6	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	6	1	20181202_QX1_JoMu_SA_Easy12-7_uPAC_500ng_PigiRT_fraction6.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Sus scrofa;AC=NCBITaxon:9823
sus_scrofa_llc-pk1_b1	Sus scrofa	kidney	epithelial cell	normal	not available	not available	not available	not available	LLC-PK1	CVCL_0391	cell line	1	sus_scrofa_llc-pk1_b1_F7	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	7	1	20181202_QX1_JoMu_SA_Easy12-7_uPAC_500ng_PigiRT_fraction7.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Sus scrofa;AC=NCBITaxon:9823
sus_scrofa_llc-pk1_b1	Sus scrofa	kidney	epithelial cell	normal	not available	not available	not available	not available	LLC-PK1	CVCL_0391	cell line	1	sus_scrofa_llc-pk1_b1_F8	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	7 ppm	20 ppm	8	1	20181202_QX1_JoMu_SA_Easy12-7_uPAC_500ng_PigiRT_fraction8.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=Sus scrofa;AC=NCBITaxon:9823
